,index,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,year,years_since_reform,reform,years_since_construction,mean_price_zipcode,option_buy
2049,10561,259800640,2014-06-09,500000.0,4,1.75,2240,9886,1.5,Não,Não,4,0,1965,0,98008,47.6294,-122.116,2014,0,Não,49,545000.0,buy
2050,10564,1921059045,2014-11-07,195000.0,2,1.0,1280,7861,1.0,Não,Não,4,0,1913,0,98002,47.3007,-122.228,2014,0,Não,101,235000.0,buy
2051,10574,1796380060,2014-12-01,253000.0,3,2.0,1290,7372,1.0,Não,Não,5,0,1990,0,98042,47.3658,-122.085,2014,0,Não,24,292000.0,buy
2052,10575,1223089050,2014-05-06,280000.0,3,1.75,1630,11800,1.0,Não,Não,4,0,1971,0,98045,47.4863,-121.73,2014,0,Não,43,399500.0,buy
2053,10582,711000070,2014-07-25,730000.0,3,1.75,2040,11294,1.0,Não,Não,4,700,1952,0,98004,47.5923,-122.197,2014,0,Não,62,1150000.0,buy
2054,10583,5127001170,2014-05-28,266200.0,3,1.5,1430,9600,1.0,Não,Não,4,0,1966,0,98059,47.4737,-122.15,2014,0,Não,48,435000.0,buy
2055,10590,4037500335,2014-06-06,455000.0,4,2.25,1740,8449,1.0,Não,Não,4,570,1958,0,98008,47.6079,-122.123,2014,0,Não,56,545000.0,buy
2056,10597,5490220030,2015-02-25,580000.0,4,2.5,2110,11680,1.0,Não,Não,4,690,1977,0,98052,47.6964,-122.118,2015,0,Não,38,615000.0,buy
2057,10608,7558800570,2014-08-13,367000.0,3,1.75,2000,12669,1.0,Não,Não,4,800,1965,0,98070,47.3579,-122.446,2014,0,Não,49,463750.0,buy
2058,10617,2739200160,2014-06-12,333000.0,4,2.5,1910,9244,1.0,Não,Não,4,0,1963,0,98059,47.4918,-122.141,2014,0,Não,51,435000.0,buy
2059,10626,7749500160,2015-04-09,220000.0,4,1.5,1180,8058,1.0,Não,Não,5,0,1969,0,98092,47.2966,-122.19,2015,0,Não,46,309780.0,buy
2060,10628,2909700070,2014-05-27,455500.0,3,2.0,1460,10311,1.0,Não,Não,4,0,1975,0,98052,47.6771,-122.156,2014,0,Não,39,615000.0,buy
2061,10629,2581900036,2014-06-12,743000.0,3,1.75,2110,11250,1.0,Não,Não,4,0,1961,0,98040,47.5402,-122.216,2014,0,Não,53,993750.0,buy
2062,10630,5589900400,2014-12-05,338000.0,4,1.5,1790,17925,1.0,Não,Não,4,0,1951,0,98155,47.7501,-122.302,2014,0,Não,63,375000.0,buy
2063,10632,5015000700,2015-01-23,563225.0,3,1.0,2460,4000,1.5,Não,Não,4,1090,1918,0,98112,47.6268,-122.297,2015,0,Não,97,915000.0,buy
2064,10649,2206700070,2014-10-13,435000.0,3,1.0,1120,9656,1.0,Não,Não,5,0,1955,0,98006,47.567,-122.139,2014,0,Não,59,760184.5,buy
2065,10653,9320700400,2014-10-31,285000.0,3,1.75,1560,9514,1.0,Não,Não,4,0,1967,0,98031,47.4088,-122.21,2014,0,Não,47,288200.0,buy
2066,10657,8899000310,2015-03-17,288000.0,3,1.5,1300,7313,1.0,Não,Não,4,0,1968,0,98055,47.4568,-122.21,2015,0,Não,47,294950.0,buy
2067,10661,3530490160,2014-08-21,178500.0,2,1.0,930,3447,1.0,Não,Não,4,0,1978,0,98198,47.3822,-122.318,2014,0,Não,36,265000.0,buy
2068,10668,1928300640,2014-08-28,541000.0,3,1.75,1410,4080,1.5,Não,Não,4,0,1927,0,98105,47.6695,-122.32,2014,0,Não,87,675000.0,buy
2069,10669,7888100240,2014-12-09,245000.0,4,1.5,1850,7547,1.5,Não,Não,4,0,1960,0,98198,47.3714,-122.309,2014,0,Não,54,265000.0,buy
2070,10673,921059200,2014-08-13,216000.0,3,1.75,1310,8670,1.0,Não,Não,4,0,1984,0,98092,47.3156,-122.186,2014,0,Não,30,309780.0,buy
2071,10675,4123800260,2014-11-03,257700.0,4,2.25,1600,6202,2.0,Não,Não,4,0,1986,0,98038,47.3784,-122.046,2014,0,Não,28,342000.0,buy
2072,10695,8137500400,2014-10-07,545000.0,3,2.5,2140,40173,2.0,Não,Não,4,0,1990,0,98027,47.4786,-122.066,2014,0,Não,24,570500.0,buy
2073,10696,3343901242,2014-08-07,335000.0,3,1.5,1900,7584,1.0,Não,Não,5,0,1962,0,98056,47.5091,-122.19,2014,0,Não,52,380000.0,buy
2074,10703,7889000160,2015-03-17,222000.0,3,1.0,990,7520,1.0,Não,Não,4,0,1958,0,98002,47.285,-122.207,2015,0,Não,57,235000.0,buy
2075,10708,1081330030,2014-07-23,375000.0,5,2.5,2840,15598,1.0,Não,Não,4,1370,1975,0,98059,47.4693,-122.117,2014,0,Não,39,435000.0,buy
2076,10716,9269200831,2014-08-25,392000.0,3,1.0,1090,6125,1.0,Não,Não,4,300,1945,0,98126,47.5343,-122.37,2014,0,Não,69,395750.0,buy
2077,10723,7696610270,2014-12-29,238000.0,3,1.5,1360,7488,1.0,Não,Não,4,310,1975,0,98001,47.3314,-122.275,2014,0,Não,39,260000.0,buy
2078,10724,4279900140,2014-10-01,251000.0,4,2.0,1650,5974,1.0,Não,Não,5,790,1972,0,98178,47.5008,-122.257,2014,0,Não,42,278277.0,buy
2079,10725,5422560810,2014-07-14,406500.0,2,1.75,1510,5319,2.0,Não,Não,4,0,1978,0,98052,47.6647,-122.13,2014,0,Não,36,615000.0,buy
2080,10727,8648210140,2014-12-24,265000.0,3,2.25,1510,6071,1.0,Não,Não,4,360,1985,0,98042,47.3619,-122.077,2014,0,Não,29,292000.0,buy
2081,10729,2204500550,2014-07-17,425000.0,4,1.0,1800,12485,1.0,Não,Não,5,850,1955,0,98006,47.5729,-122.147,2014,0,Não,59,760184.5,buy
2082,10734,1328300990,2014-08-05,317000.0,3,1.75,1530,7650,1.0,Não,Não,4,0,1977,0,98058,47.4435,-122.128,2014,0,Não,37,335000.0,buy
2083,10738,7525100060,2014-08-20,497000.0,4,2.25,2250,3463,2.0,Não,Não,4,0,1968,0,98052,47.6324,-122.106,2014,0,Não,46,615000.0,buy
2084,10748,8074200160,2014-06-29,265000.0,3,1.0,1800,7650,1.0,Não,Não,5,0,1957,0,98056,47.4922,-122.178,2014,0,Não,57,380000.0,buy
2085,10767,1023059190,2015-03-24,210000.0,3,1.5,1160,10125,1.0,Não,Não,4,0,1959,0,98059,47.4919,-122.151,2015,0,Não,56,435000.0,buy
2086,10777,1472700200,2014-07-09,630000.0,3,1.75,1710,8767,1.0,Não,Não,4,0,1986,0,98033,47.6945,-122.188,2014,0,Não,28,678350.0,buy
2087,10779,2600110710,2014-08-19,602000.0,3,2.25,1580,11580,1.0,Não,Não,4,0,1979,0,98006,47.5503,-122.155,2014,0,Não,35,760184.5,buy
2088,10780,2600110560,2014-11-12,750000.0,4,2.75,2310,10232,1.0,Não,Não,5,1000,1980,0,98006,47.5515,-122.153,2014,0,Não,34,760184.5,buy
2089,10786,1061500510,2014-10-15,350000.0,4,1.75,2420,8400,1.0,Não,Não,5,800,1964,0,98056,47.5017,-122.165,2014,0,Não,50,380000.0,buy
2090,10792,7334400070,2015-02-23,392000.0,3,1.5,1500,11975,1.0,Não,Não,4,0,1970,0,98045,47.4658,-121.758,2015,0,Não,45,399500.0,buy
2091,10795,1311800560,2014-11-21,209000.0,3,1.75,1250,8084,1.0,Não,Não,4,0,1967,0,98001,47.3364,-122.276,2014,0,Não,47,260000.0,buy
2092,10803,7849200861,2014-07-14,281000.0,3,1.0,1300,5782,1.0,Não,Não,4,0,1959,0,98065,47.524,-121.821,2014,0,Não,55,500000.0,buy
2093,10809,3668000810,2015-01-16,218500.0,3,1.75,1390,9328,1.0,Não,Não,4,0,1987,0,98092,47.2766,-122.146,2015,0,Não,28,309780.0,buy
2094,10810,2337300370,2015-02-06,175000.0,3,1.0,1030,8395,1.0,Não,Não,4,0,1960,0,98023,47.3322,-122.337,2015,0,Não,55,268450.0,buy
2095,10819,164000267,2014-10-16,311300.0,2,1.0,1000,7228,1.0,Não,Não,4,0,1947,0,98133,47.7294,-122.352,2014,0,Não,67,375000.0,buy
2096,10822,6071800310,2014-06-19,558000.0,4,2.25,2060,10358,1.0,Não,Não,4,740,1962,0,98006,47.5478,-122.174,2014,0,Não,52,760184.5,buy
2097,10830,2617300200,2014-05-09,532000.0,5,3.0,3480,57499,1.0,Não,Não,4,1140,1976,0,98027,47.4574,-122.024,2014,0,Não,38,570500.0,buy
2098,10839,3751601171,2014-10-07,229500.0,3,1.5,1810,14400,1.0,Não,Não,4,0,1954,0,98001,47.2887,-122.269,2014,0,Não,60,260000.0,buy
2099,10841,4322300140,2014-11-03,265000.0,3,2.25,1450,13439,1.0,Não,Não,4,270,1963,0,98003,47.2811,-122.299,2014,0,Não,51,267475.0,buy
2100,10848,8562900310,2014-06-13,615000.0,3,1.75,2350,20820,1.0,Não,Não,4,550,1978,0,98074,47.6095,-122.059,2014,0,Não,36,642000.0,buy
2101,10857,2310030390,2015-04-29,275000.0,3,1.75,1180,6260,1.0,Não,Não,4,0,1993,0,98038,47.3531,-122.048,2015,0,Não,22,342000.0,buy
2102,10861,5422570260,2014-09-29,405000.0,2,2.5,1790,5400,2.0,Não,Não,4,0,1979,0,98052,47.6606,-122.128,2014,0,Não,35,615000.0,buy
2103,10863,8099200030,2014-12-22,232000.0,3,1.5,1390,11340,1.0,Não,Não,4,0,1963,0,98031,47.3984,-122.186,2014,0,Não,51,288200.0,buy
2104,10864,7140600055,2015-04-11,207000.0,3,1.0,990,10800,1.0,Não,Não,4,0,1959,0,98002,47.293,-122.215,2015,0,Não,56,235000.0,buy
2105,10873,2329800140,2014-12-03,291000.0,4,2.5,1580,6633,2.0,Não,Não,4,0,1984,0,98042,47.3768,-122.118,2014,0,Não,30,292000.0,buy
2106,10883,3750605247,2014-08-04,255000.0,3,1.0,1710,12000,1.0,Não,Não,4,0,1972,0,98001,47.2616,-122.281,2014,0,Não,42,260000.0,buy
2107,10887,1081200070,2015-03-23,405000.0,3,2.5,2460,12600,1.0,Não,Não,4,650,1970,0,98059,47.473,-122.118,2015,0,Não,45,435000.0,buy
2108,10896,3260000570,2015-02-10,735000.0,4,3.0,2250,7245,1.0,Não,Não,4,1000,1963,0,98005,47.6045,-122.169,2015,0,Não,52,765475.0,buy
2109,10897,1139000400,2014-08-26,430000.0,3,1.5,1550,5034,2.0,Não,Não,4,0,1922,0,98177,47.7072,-122.36,2014,0,Não,92,554000.0,buy
2110,10899,6600400260,2014-05-12,201000.0,3,1.0,1460,9750,1.0,Não,Não,4,0,1969,0,98042,47.3242,-122.144,2014,0,Não,45,292000.0,buy
2111,10906,7617500075,2014-07-21,427000.0,3,1.75,2000,7111,1.0,Não,Não,4,640,1956,0,98177,47.7676,-122.373,2014,0,Não,58,554000.0,buy
2112,10908,7568700260,2014-08-14,335900.0,2,1.0,1120,7440,1.0,Não,Não,4,0,1939,0,98155,47.7405,-122.323,2014,0,Não,75,375000.0,buy
2113,10910,1250200786,2015-01-22,360000.0,5,2.0,2120,2400,1.0,Não,Não,4,1040,1906,0,98144,47.5979,-122.297,2015,0,Não,109,450000.0,buy
2114,10912,5430300106,2015-03-11,460000.0,2,1.0,1030,5934,1.0,Não,Não,4,0,1928,0,98115,47.6828,-122.287,2015,0,Não,87,567000.0,buy
2115,10914,9209900335,2014-05-09,463000.0,2,1.0,1150,4400,1.0,Não,Não,4,0,1905,0,98112,47.6226,-122.292,2014,0,Não,109,915000.0,buy
2116,10916,7227800055,2014-09-09,199500.0,4,2.0,1750,8116,1.0,Não,Não,4,0,1943,0,98056,47.5097,-122.181,2014,0,Não,71,380000.0,buy
2117,10917,7227800055,2014-11-24,247000.0,4,2.0,1750,8116,1.0,Não,Não,4,0,1943,0,98056,47.5097,-122.181,2014,0,Não,71,380000.0,buy
2118,10927,1823069155,2014-05-05,525888.0,5,1.75,2550,71874,1.0,Não,Não,5,740,1960,0,98027,47.4845,-122.08,2014,0,Não,54,570500.0,buy
2119,10933,162500030,2014-12-05,324000.0,3,1.0,1160,7202,1.0,Não,Não,4,0,1957,0,98133,47.7675,-122.334,2014,0,Não,57,375000.0,buy
2120,10940,1176000390,2014-06-12,448000.0,2,1.5,1630,3780,1.0,Não,Não,4,740,1940,0,98107,47.6711,-122.403,2014,0,Não,74,529950.0,buy
2121,10945,6450304260,2014-07-22,294000.0,2,1.0,850,5250,1.0,Não,Não,4,0,1950,0,98133,47.731,-122.342,2014,0,Não,64,375000.0,buy
2122,10946,2025059204,2014-07-30,1013050.0,4,2.5,2480,12688,1.0,Não,Não,4,660,1967,0,98004,47.6344,-122.205,2014,0,Não,47,1150000.0,buy
2123,10948,1788700070,2014-06-27,170000.0,2,1.0,810,8424,1.0,Não,Não,4,0,1959,0,98023,47.3286,-122.346,2014,0,Não,55,268450.0,buy
2124,10962,7334401040,2015-02-05,271000.0,4,1.5,1800,9576,1.0,Não,Não,4,0,1977,0,98045,47.4664,-121.747,2015,0,Não,38,399500.0,buy
2125,10965,3626039250,2015-04-28,283000.0,2,1.0,940,6350,1.0,Não,Não,4,0,1942,0,98103,47.698,-122.357,2015,0,Não,73,550000.0,buy
2126,10969,3271300955,2014-07-03,554729.0,4,2.5,2020,4350,2.0,Não,Não,5,290,1943,0,98199,47.6503,-122.41,2014,0,Não,71,689800.0,buy
2127,10983,4312700340,2015-03-18,178000.0,4,1.5,1200,11163,1.5,Não,Não,4,0,1970,0,98092,47.3024,-122.106,2015,0,Não,45,309780.0,buy
2128,10990,1081800070,2014-11-18,425000.0,4,2.25,2660,11200,2.0,Não,Não,4,0,1972,0,98059,47.4722,-122.131,2014,0,Não,42,435000.0,buy
2129,10992,513000445,2014-11-11,554950.0,4,1.75,1740,4816,1.0,Não,Não,5,870,1942,0,98116,47.5758,-122.382,2014,0,Não,72,562750.0,buy
2130,10995,2162000260,2014-08-27,699000.0,3,2.5,2740,18455,2.0,Não,Sim,4,1230,1977,0,98040,47.5585,-122.215,2014,0,Não,37,993750.0,buy
2131,11003,3243200310,2014-05-20,300000.0,3,1.0,2120,7735,1.0,Não,Não,4,1060,1967,0,98059,47.4869,-122.123,2014,0,Não,47,435000.0,buy
2132,11004,2131200885,2014-08-28,360000.0,3,1.75,1830,10000,2.0,Não,Não,4,0,1913,1964,98019,47.741,-121.979,2014,50,Sim,101,401250.0,buy
2133,11006,3024059036,2014-05-30,950000.0,4,1.75,2500,92347,1.0,Não,Não,4,1000,1970,0,98040,47.5345,-122.216,2014,0,Não,44,993750.0,buy
2134,11012,1314300046,2014-06-30,308000.0,3,1.0,1010,8800,1.0,Não,Não,4,0,1954,0,98118,47.5483,-122.278,2014,0,Não,60,367500.0,buy
2135,11036,1136100045,2014-10-15,494950.0,2,1.75,2220,33000,1.0,Não,Não,4,0,1970,0,98072,47.7403,-122.129,2014,0,Não,44,515000.0,buy
2136,11038,1657000070,2014-11-18,250000.0,3,2.0,1470,12096,1.0,Não,Não,4,0,1942,0,98030,47.3734,-122.193,2014,0,Não,72,282255.0,buy
2137,11039,1423069129,2015-03-20,449000.0,4,1.75,2350,54450,1.0,Não,Não,4,1100,1971,0,98027,47.4816,-122.005,2015,0,Não,44,570500.0,buy
2138,11042,4037000160,2014-06-15,506000.0,5,3.0,2430,8000,1.0,Não,Não,4,1060,1957,0,98008,47.603,-122.12,2014,0,Não,57,545000.0,buy
2139,11059,6669000070,2014-08-05,1000000.0,4,1.75,1780,11436,1.0,Não,Não,5,0,1967,0,98004,47.6273,-122.194,2014,0,Não,47,1150000.0,buy
2140,11065,2592200030,2014-06-18,650000.0,3,1.75,2920,9370,1.0,Não,Não,4,1300,1981,0,98006,47.5491,-122.151,2014,0,Não,33,760184.5,buy
2141,11069,7454000875,2015-04-06,299000.0,2,1.0,710,6732,1.0,Não,Não,5,0,1942,0,98126,47.5151,-122.372,2015,0,Não,73,395750.0,buy
2142,11071,646500070,2014-11-06,420000.0,3,1.0,1060,7638,1.0,Não,Não,5,0,1966,0,98007,47.5941,-122.142,2014,0,Não,48,555000.0,buy
2143,11080,3971700390,2015-04-06,368888.0,3,1.5,1490,12186,1.0,Não,Não,4,0,1950,0,98155,47.7739,-122.322,2015,0,Não,65,375000.0,buy
2144,11082,414100045,2014-09-23,344950.0,4,1.75,2240,7500,1.0,Não,Não,4,1120,1956,0,98133,47.7466,-122.34,2014,0,Não,58,375000.0,buy
2145,11086,2473101070,2015-02-27,315000.0,3,2.0,1500,7828,1.0,Não,Não,4,0,1967,0,98058,47.4484,-122.158,2015,0,Não,48,335000.0,buy
2146,11088,8651441290,2014-12-29,195000.0,3,1.5,1430,5200,1.0,Não,Não,4,400,1977,0,98042,47.3644,-122.094,2014,0,Não,37,292000.0,buy
2147,11098,3816300105,2015-01-12,435000.0,4,2.5,2060,10125,2.0,Não,Não,4,500,1979,0,98028,47.764,-122.262,2015,0,Não,36,445000.0,buy
2148,11099,6649900030,2015-05-05,485000.0,3,2.0,1590,11222,1.0,Não,Não,4,0,1948,0,98177,47.7762,-122.367,2015,0,Não,67,554000.0,buy
2149,11106,248000240,2014-07-15,219000.0,3,1.5,1060,9600,1.0,Não,Não,4,0,1962,0,98023,47.3229,-122.348,2014,0,Não,52,268450.0,buy
2150,11107,3995700435,2014-07-02,265000.0,4,3.0,1940,8170,1.0,Não,Não,4,0,1948,0,98155,47.7381,-122.302,2014,0,Não,66,375000.0,buy
2151,11112,5705500075,2015-03-26,388000.0,2,1.75,800,4800,1.0,Não,Não,4,0,1922,0,98136,47.5559,-122.396,2015,0,Não,93,489950.0,buy
2152,11126,1761300340,2014-06-10,251750.0,3,2.0,1320,7200,1.0,Não,Não,5,0,1975,0,98031,47.3947,-122.174,2014,0,Não,39,288200.0,buy
2153,11130,9557300560,2014-05-08,530000.0,3,1.75,1980,6760,1.0,Não,Não,4,0,1973,0,98008,47.6398,-122.113,2014,0,Não,41,545000.0,buy
2154,11140,2787311480,2014-09-29,253000.0,3,1.75,1570,7416,1.0,Não,Não,4,0,1971,0,98031,47.4117,-122.174,2014,0,Não,43,288200.0,buy
2155,11143,2525300200,2014-05-15,215000.0,3,1.0,1160,10384,1.0,Não,Não,4,0,1969,0,98038,47.3634,-122.027,2014,0,Não,45,342000.0,buy
2156,11153,8857320030,2014-11-07,515000.0,3,2.0,1810,2738,2.0,Não,Não,4,0,1979,0,98008,47.6112,-122.115,2014,0,Não,35,545000.0,buy
2157,11154,685000160,2015-02-12,770000.0,4,1.75,2520,8442,1.0,Não,Não,4,880,1953,0,98004,47.6317,-122.205,2015,0,Não,62,1150000.0,buy
2158,11156,9144100126,2014-08-21,489900.0,3,1.0,1680,8910,1.0,Não,Não,4,0,1940,0,98117,47.7011,-122.375,2014,0,Não,74,544000.0,buy
2159,11157,7149410060,2014-08-20,165000.0,3,1.5,1250,7200,1.0,Não,Não,4,0,1978,0,98032,47.3678,-122.282,2014,0,Não,36,249000.0,buy
2160,11158,3388000640,2015-03-18,220000.0,3,1.5,1280,7742,1.0,Não,Não,4,0,1962,0,98031,47.3947,-122.197,2015,0,Não,53,288200.0,buy
2161,11164,2436700800,2014-05-16,620000.0,3,2.25,1720,4000,1.5,Não,Não,4,270,1921,0,98105,47.6683,-122.286,2014,0,Não,93,675000.0,buy
2162,11166,9414610320,2015-01-16,463000.0,4,2.5,2680,9928,1.0,Não,Não,4,1340,1974,0,98027,47.5219,-122.052,2015,0,Não,41,570500.0,buy
2163,11174,5710610520,2015-02-26,454900.0,3,1.75,2130,9775,1.0,Não,Não,4,700,1973,0,98027,47.5326,-122.049,2015,0,Não,42,570500.0,buy
2164,11177,7338401230,2014-08-28,285000.0,3,1.75,1020,5000,1.0,Não,Não,5,0,1954,0,98118,47.5332,-122.29,2014,0,Não,60,367500.0,buy
2165,11183,1422029117,2014-07-11,319000.0,3,1.75,1640,53400,1.0,Não,Não,4,0,1966,0,98070,47.3944,-122.506,2014,0,Não,48,463750.0,buy
2166,11189,1774220400,2014-05-13,591000.0,4,2.25,2710,38180,2.0,Não,Não,4,0,1977,0,98077,47.77,-122.097,2014,0,Não,37,652475.0,buy
2167,11198,3352402272,2014-06-11,230000.0,5,2.0,1910,7200,1.0,Não,Não,4,800,1951,0,98178,47.4975,-122.261,2014,0,Não,63,278277.0,buy
2168,11206,7309100070,2014-12-12,600000.0,4,1.75,1700,7800,1.0,Não,Não,4,0,1975,0,98052,47.651,-122.119,2014,0,Não,39,615000.0,buy
2169,11209,259800060,2014-06-06,445000.0,4,2.0,1470,8395,1.0,Não,Não,4,0,1965,0,98008,47.631,-122.117,2014,0,Não,49,545000.0,buy
2170,11211,7504180070,2014-11-11,577000.0,3,1.5,1560,20251,1.0,Não,Não,5,360,1989,0,98074,47.619,-122.054,2014,0,Não,25,642000.0,buy
2171,11219,1090000075,2014-12-16,393000.0,2,1.0,1020,4200,1.0,Não,Não,5,0,1923,0,98136,47.5319,-122.391,2014,0,Não,91,489950.0,buy
2172,11227,2600040160,2014-10-31,753000.0,3,2.25,2290,9047,2.0,Não,Não,4,0,1984,0,98006,47.5545,-122.163,2014,0,Não,30,760184.5,buy
2173,11232,7941600390,2014-06-23,225000.0,3,1.75,1580,8820,1.0,Não,Não,4,0,1967,0,98003,47.317,-122.325,2014,0,Não,47,267475.0,buy
2174,11238,8645500370,2014-12-03,260000.0,4,1.0,1740,8100,1.0,Não,Não,4,720,1962,0,98058,47.467,-122.185,2014,0,Não,52,335000.0,buy
2175,11247,2473440070,2015-03-20,270000.0,3,2.25,1500,7410,1.0,Não,Não,4,0,1973,0,98058,47.4597,-122.162,2015,0,Não,42,335000.0,buy
2176,11249,7905400160,2015-02-11,246900.0,3,1.5,1370,9800,1.0,Não,Não,5,0,1968,0,98001,47.3068,-122.27,2015,0,Não,47,260000.0,buy
2177,11252,6600400370,2014-09-10,215000.0,3,1.0,1190,7500,1.0,Não,Não,5,0,1968,0,98042,47.3248,-122.142,2014,0,Não,46,292000.0,buy
2178,11255,1843200350,2014-07-22,150000.0,2,1.5,1360,1934,2.0,Não,Não,4,0,1978,0,98092,47.2857,-122.189,2014,0,Não,36,309780.0,buy
2179,11256,3750600566,2014-12-15,199950.0,2,1.75,870,18537,1.0,Não,Não,4,0,1946,0,98001,47.275,-122.278,2014,0,Não,68,260000.0,buy
2180,11261,5459000240,2014-06-04,785000.0,3,1.75,1670,9600,1.0,Não,Não,5,0,1961,0,98040,47.5754,-122.233,2014,0,Não,53,993750.0,buy
2181,11265,7968460240,2015-02-11,257000.0,3,1.75,1330,36537,1.0,Não,Não,4,0,1989,0,98092,47.3126,-122.129,2015,0,Não,26,309780.0,buy
2182,11266,9827700105,2014-09-17,549000.0,3,2.0,2330,3600,1.5,Não,Não,4,750,1900,0,98122,47.6025,-122.303,2014,0,Não,114,572000.0,buy
2183,11287,5101402435,2014-06-03,312000.0,3,2.25,1540,5338,1.0,Não,Não,5,770,1954,0,98115,47.6942,-122.304,2014,0,Não,60,567000.0,buy
2184,11288,5101402435,2015-03-04,539000.0,3,2.25,1540,5338,1.0,Não,Não,5,770,1954,0,98115,47.6942,-122.304,2015,0,Não,61,567000.0,buy
2185,11291,5315101716,2015-02-25,780000.0,3,1.75,1690,13500,1.0,Não,Não,4,0,1978,0,98040,47.5897,-122.233,2015,0,Não,37,993750.0,buy
2186,11292,5035300570,2014-09-23,650000.0,3,2.0,2300,5000,1.0,Não,Não,4,1150,1938,0,98199,47.6521,-122.413,2014,0,Não,76,689800.0,buy
2187,11295,2141330560,2014-07-25,671500.0,4,2.25,2130,8410,2.0,Não,Não,4,0,1977,0,98006,47.5589,-122.128,2014,0,Não,37,760184.5,buy
2188,11300,2223059053,2015-03-11,230000.0,2,1.0,800,17965,1.0,Não,Não,4,0,1942,0,98058,47.4693,-122.161,2015,0,Não,73,335000.0,buy
2189,11302,6703100140,2014-08-22,345000.0,3,1.0,1200,6628,1.0,Não,Não,4,0,1952,0,98155,47.7367,-122.319,2014,0,Não,62,375000.0,buy
2190,11320,4040400340,2014-09-05,460000.0,3,1.75,1420,8250,1.0,Não,Não,4,0,1960,0,98007,47.6112,-122.133,2014,0,Não,54,555000.0,buy
2191,11326,2207000060,2014-08-18,500000.0,3,1.5,1960,8815,1.0,Não,Não,4,940,1958,0,98006,47.5765,-122.159,2014,0,Não,56,760184.5,buy
2192,11328,1232001480,2014-07-10,445000.0,2,1.0,840,3840,1.0,Não,Não,4,0,1926,0,98117,47.684,-122.378,2014,0,Não,88,544000.0,buy
2193,11331,3438500677,2014-06-13,305000.0,3,1.5,1210,5240,1.0,Não,Não,4,600,1983,0,98106,47.5524,-122.356,2014,0,Não,31,315000.0,buy
2194,11344,9512501370,2014-11-05,544300.0,4,1.75,1560,9000,1.0,Não,Não,5,0,1969,0,98052,47.6707,-122.149,2014,0,Não,45,615000.0,buy
2195,11348,3046200125,2015-04-06,202000.0,2,1.0,740,6550,1.0,Não,Não,4,0,1946,0,98168,47.4807,-122.332,2015,0,Não,69,235000.0,buy
2196,11354,1421069117,2015-04-17,240000.0,3,1.5,1460,13503,1.0,Não,Não,4,0,1977,0,98010,47.3119,-122.015,2015,0,Não,38,359999.5,buy
2197,11360,1795500060,2014-10-21,198400.0,3,1.0,1040,8645,1.0,Não,Não,4,0,1962,0,98042,47.3631,-122.116,2014,0,Não,52,292000.0,buy
2198,11364,5453700060,2015-02-24,875000.0,4,1.75,2180,9726,1.0,Não,Não,4,0,1966,0,98040,47.5359,-122.233,2015,0,Não,49,993750.0,buy
2199,11370,6071300550,2014-08-22,600000.0,4,2.5,2370,9135,1.0,Não,Não,4,770,1967,0,98006,47.5564,-122.177,2014,0,Não,47,760184.5,buy
2200,11372,8122100392,2014-10-28,292500.0,2,1.0,750,5026,1.0,Não,Não,4,0,1942,0,98126,47.5368,-122.374,2014,0,Não,72,395750.0,buy
2201,11381,6430000070,2014-10-27,355000.0,3,0.75,1420,3060,1.0,Não,Não,4,560,1923,0,98103,47.6872,-122.346,2014,0,Não,91,550000.0,buy
2202,11382,5530000030,2015-01-26,233000.0,4,2.0,2130,9579,1.0,Não,Não,4,880,1968,0,98001,47.3069,-122.271,2015,0,Não,47,260000.0,buy
2203,11384,3211100570,2014-08-11,317500.0,4,2.5,2150,9000,1.0,Não,Não,4,790,1979,0,98059,47.4785,-122.16,2014,0,Não,35,435000.0,buy
2204,11387,323059208,2014-06-03,320000.0,3,2.0,1880,10758,1.0,Não,Não,5,940,1952,0,98059,47.5091,-122.144,2014,0,Não,62,435000.0,buy
2205,11389,3768000030,2014-07-14,325000.0,3,1.75,1010,7171,1.0,Não,Não,4,0,1967,0,98034,47.7317,-122.231,2014,0,Não,47,445950.0,buy
2206,11393,5438000160,2014-06-09,213400.0,3,1.5,1150,8686,1.0,Não,Não,4,0,1963,0,98055,47.4417,-122.194,2014,0,Não,51,294950.0,buy
2207,11399,5706200370,2014-08-06,550000.0,4,2.75,2230,9460,1.0,Não,Não,5,750,1960,0,98027,47.5246,-122.044,2014,0,Não,54,570500.0,buy
2208,11404,2220069196,2014-08-11,253500.0,3,1.0,1220,20400,1.0,Não,Não,5,0,1959,0,98022,47.2063,-122.023,2014,0,Não,55,279500.0,buy
2209,11412,9287801455,2014-10-28,484950.0,2,1.0,1000,4956,1.0,Não,Não,4,0,1916,0,98107,47.6753,-122.36,2014,0,Não,98,529950.0,buy
2210,11418,9222400565,2014-10-17,474000.0,2,1.0,1100,3500,1.0,Não,Não,5,0,1908,0,98115,47.6741,-122.323,2014,0,Não,106,567000.0,buy
2211,11419,7116500125,2014-05-28,189000.0,2,2.0,1700,3171,1.0,Não,Não,5,850,1927,0,98002,47.3025,-122.224,2014,0,Não,87,235000.0,buy
